bookmeter_url,isbn_or_asin,book_title,author,publisher,published_date,exist_in_UTokyo,utokyo_opac
https://bookmeter.com/books/4696452,048622256X,Puzzles in Math and Logic (Dover Recreational Math),"Friedland, Aaron J.",Dover Publications,1971-01-01,No,
https://bookmeter.com/books/4804867,354061270X,Computational Geometry: Algorithms and Applications,"Overmars, Mark,Schwarzkopf, Otfried,Kreveld, Marc Van","Secaucus, New Jersey, U.S.A.: Springer Verlag",1997,Yes,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA31241876
https://bookmeter.com/books/7347714,0201304244,Discrete And Combinatorial Mathematics,Ralph P. Grimaldi,"Reading, Mass. : Addison-Wesley Longman, c1999.",1999,No,
https://bookmeter.com/books/3501150,013617549X,"Network Flows: Theory, Algorithms, and Applications","Ahuja, Ravindra,Magnanti, Thomas,Orlin, James",Pearson,1993-02-18,Yes,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA2032746X
https://bookmeter.com/books/22070570,3540567402,Geometric Algorithms and Combinatorial Optimization (Algorithms and Combinatorics),"Laszlo Lovasz,Martin Grotschel,Martin Grtschel",Springer,1993,Yes,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA20986284
https://bookmeter.com/books/2837338,0071125752,Applied and Algorithmic Graph Theory,"Chartrand, Gary",McGraw-Hill Education - Europe,1993-03-01,No,
https://bookmeter.com/books/6794032,144714001X,A Proof Theory for Description Logics (SpringerBriefs in Computer Science),"Rademaker, Alexandre",Springer,2012-05-18,Yes,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?isbn=144714001X
https://bookmeter.com/books/6501735,1447141288,Mathematical Logic for Computer Science,"Ben-Ari, Mordechai",Springer,2012-06-17,Yes,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?isbn=1447141288
https://bookmeter.com/books/3924547,0521718201,Finite and algorithmic model theory (London Mathematical Society lecture note series),"Esparza,Javier／著 Michaux,Christian／著 Steinhorn,Charles／著 ほか",Cambridge University Press,2011,Yes,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB0516501X
https://bookmeter.com/books/3922723,0521154332,"Forcing with Random Variables and Proof Complexity (London Mathematical Society Lecture Note Series, Series Number 382)","Krajíček, Jan",Cambridge University Press,2011-02-14,Yes,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB04372449
https://bookmeter.com/books/199726,0521356539,"Introduction to Higher-Order Categorical Logic (Cambridge Studies in Advanced Mathematics, Series Number 7)","Lambek, J.,Scott, P. J.",Cambridge University Press,1988-03-25,Yes,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA00109670
