bookmeter_url,isbn_or_asin,book_title,author,publisher,published_date,exist_in_Sophia,exist_in_UTokyo,sophia_opac,utokyo_opac,sophia_mathlib_opac,description
https://bookmeter.com/books/21697359,4876874123,鉄道重大事故の歴史 : 鉄道事故に見る安全技術の進化,"久保田,博",グランプリ出版,202401,No,No,,,,
https://bookmeter.com/books/80545,4588022180,最古の料理 (りぶらりあ選書),J.ボテロ／著 松島英子／訳,法政大学出版局,20031201,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BA6470446X,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA6470446X,,
https://bookmeter.com/books/485687,4560028729,悪魔の布 : 縞模様の歴史,"Pastoureau,Michel,1947- 松村,剛,1960- 松村,恵理,1962-",白水社,199305,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BN09184462,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BN09184462,,
https://bookmeter.com/books/13574094,4622087936,測りすぎ : なぜパフォーマンス評価は失敗するのか?,"Muller,JerryZ.,1954- 松本,裕",みすず書房,201904,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BB28158909,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB28158909,,
https://bookmeter.com/books/14330555,4305708795,SP盤落語レコードがひらく近代日本語研究,金澤裕之・矢島正浩／編集,笠間書院,20190902,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BB28869678,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB28869678,,
https://bookmeter.com/books/18496039,4274227553,凸解析と最適化理論 = Convex Analysis and Optimization Theory,"田中,謙輔,1933-2000",オーム社,202109,No,Yes,,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BC09853430,,
https://bookmeter.com/books/10850672,4562053151,悪魔と悪魔学の事典,"Guiley,Rosemary 金井,美子 木村,浩美 白須,清美,1969-",原書房,201604,Yes,No,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BB21257334,,,
https://bookmeter.com/books/21456215,4814400411,ルールズ・オブ・プログラミング : より良いコードを書くための21のルール,"Zimmerman,Chris 久富木,隆一",オーム社 (発売),202308,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BD03546979,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD03546979,,
https://bookmeter.com/books/12852081,490868605X,数式組版,"木枝, 祐介,木枝祐介 著",ラムダノート,"Wed, 13 Jun 2018 18:33:52 +0900",No,No,,,,
https://bookmeter.com/books/6993759,4862761593,フェアトレードのおかしな真実 : 僕は本当に良いビジネスを探す旅に出た,"Woodman,Conor 松本,裕",英治出版,201308,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BB13308032,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB13308032,,
https://bookmeter.com/books/19644164,406527978X,Pythonではじめるベイズ機械学習入門 = Introduction to Bayesian Machine Learning with Python,"森賀,新 木田,悠歩 須山,敦志",講談社,202205,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BC14834901,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BC14834901,,
https://bookmeter.com/books/21628945,4065337631,Pythonでスラスラわかるベイズ推論「超」入門 = A super basic introduction to Bayesian inference in Python,"赤石,雅典 須山,敦志",講談社,202311,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BD04699793,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD04699793,,
https://bookmeter.com/books/14960734,4780607892,線形代数学,"溝畑,潔 多久和,英樹 浦部,治一郎,1950-",学術図書出版社,201912,Yes,No,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BB29573597,,,
https://bookmeter.com/books/16664060,4065212707,しっかり学ぶ数理最適化 : モデルからアルゴリズムまで,"梅谷,俊治",講談社,202010,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BC03460184,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BC03460184,,
https://bookmeter.com/books/15458103,4336065772,怪異の表象空間 : メディア・オカルト・サブカルチャー,"一柳,広孝,1959-",国書刊行会,202003,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BB3010595X,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB3010595X,,
https://bookmeter.com/books/21502837,4865283838,セミコロン　かくも控えめであまりにもやっかいな句読点,セシリア・ワトソン／著 萩澤大輝／翻訳 倉林秀男／翻訳,左右社,20230830,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BD03572367,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD03572367,,
https://bookmeter.com/books/15294236,4768705251,アントンのやさしい線型代数,"Anton, Howard,山下, 純一, 1948-,H.アントン 著,山下純一 訳",現代数学社,"Mon, 10 Feb 2020 18:58:14 +0900",Yes,No,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BB29664546,,,
https://bookmeter.com/books/18688850,4297123835,アートで魅せる数学の世界 = THE WORLD OF MATHEMATICS FASCINATED WITH ART,"岡本,健太郎,1990-",技術評論社,202111,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BC1065565X,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BC1065565X,,
https://bookmeter.com/books/4048992,4062577380,物理数学の直観的方法 : 理工系で学ぶ数学「難所突破」の特効薬 B-1738 (ブルーバックス),"長沼,伸一郎,1961-",講談社,201109,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BB0677041X,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB0677041X,,
https://bookmeter.com/books/19205892,448084323X,当事者は嘘をつく,小松原織香／著,筑摩書房,20220131,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BC12468110,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BC12468110,,
https://bookmeter.com/books/243073,4588200313,からくり 3 (ものと人間の文化史),立川昭二／著,法政大学出版局,19690601,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BN00802380,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BN00802380,,
https://bookmeter.com/books/21492344,4320114973,測度論からの数理統計学,綿森葉子／著 田中秀和／著 田中潮／著,共立出版,20230928,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BD04057796,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD04057796,,
https://bookmeter.com/books/18991202,4802613199,統計学入門 : データ分析に必須の知識・考え方 : 仮説検定から統計モデリングまで重要トピックを完全網羅,"阿部,真人,1984-",ソシム,202112,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BC11258644,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BC11258644,,
https://bookmeter.com/books/21619461,4874249582,言語教育における多読,I.S.P.Nation／著 RobWaring／著 MitsueTabata-Sandom／監修 ほか,くろしお出版,20231025,Yes,No,https://www.lib.sophia.ac.jp/opac/opac_openurl?isbn=4874249582,,,
https://bookmeter.com/books/283331,4588200615,結び 6 (ものと人間の文化史),額田巌／著,法政大学出版局,19720301,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BN00927615,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BN00927615,,
https://bookmeter.com/books/6399879,4254111371,美しい不等式の世界 : 数学オリンピックの問題を題材として,"BulajichManfrino,Radmila／著 GómezOrtega,JoséAntonio／著 ほか",朝倉書店,2013-01,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BB11424983,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB11424983,,
https://bookmeter.com/books/21669855,4627097212,確率的シミュレーション,"大久保,潤",森北出版,202312,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BD05018235,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD05018235,,
https://bookmeter.com/books/85595,4431712143,解析教程 下,"Hairer,Ernst Wanner,Gerhard 蟹江,幸博,1948-",シュプリンガー・ジャパン,200610,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BA78859114,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA78859114,,
https://bookmeter.com/books/85594,4431712135,解析教程 上,"Hairer,Ernst Wanner,Gerhard 蟹江,幸博,1948-",シュプリンガー・ジャパン,200610,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BA78859114,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA78859114,,
https://bookmeter.com/books/79775,4492312986,経済学・経営学のための数学,"岡田,章,1954-",東洋経済新報社,200110,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BA53609740,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA53609740,,
https://bookmeter.com/books/102462,4789837513,ディジタル回路の設計入門 : ハードウェアの動きを理解しながら学ぶ (トランジスタ技術special no.90),湯山俊夫,CQ出版,2005-4-1,No,No,,,,
https://bookmeter.com/books/20382992,4130230808,歴史学の作法,池上俊一／著,東京大学出版会,20221226,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BC18932378,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BC18932378,,
https://bookmeter.com/books/348346,4791765370,魔術師たちのルネサンス : 錬金術からコスモロジーへ,"沢井,繁男,1954-",青土社,201003,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BB01613050,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB01613050,,
https://bookmeter.com/books/9746433,4254116063,講座数学の考え方 13,"飯高,茂,1942- 川又,雄二郎,1952- 森田,茂之,1946- 谷島,賢二,1948-",朝倉書店,201504,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BB18502939,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB18502939,https://mathlib-sophia.opac.jp/opac/Advanced_search/search?isbn=9784254116069&mtl1=1&mtl2=1&mtl3=1&mtl4=1&mtl5=1,
https://bookmeter.com/books/15653853,4802612494,データ分析のための数理モデル入門 : 本質をとらえた分析のために,"江崎,貴裕",ソシム,202005,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BB30526175,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB30526175,,
https://bookmeter.com/books/13081464,4582768717,江戸の読書会 : 会読の思想史 871 (平凡社ライブラリー),"前田,勉,1956-",平凡社,201809,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BB2679424X,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB2679424X,,
https://bookmeter.com/books/4606502,4861007836,ビジュアル・コンプレキシティ : 情報パターンのマッピング,"Lima,Manuel,1978- 奥,いずみ,1973- 久保田,晃弘,1960-",ビー・エヌ・エヌ新社,201203,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BB08684578,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB08684578,,
https://bookmeter.com/books/21492987,481440042X,ポートスキャナ自作ではじめるペネトレーションテスト : Linux環境で学ぶ攻撃者の思考,株式会社ステラセキュリティ小竹泰一／著,オライリー・ジャパン,20230920,Yes,No,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BD03912465,,,
https://bookmeter.com/books/17654881,4320114450,入門情報幾何 = Introduction to Information Geometry : 統計的モデルをひもとく微分幾何学,"藤岡,敦",共立出版,202104,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BC07070283,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BC07070283,https://mathlib-sophia.opac.jp/opac/Advanced_search/search?isbn=9784320114456&mtl1=1&mtl2=1&mtl3=1&mtl4=1&mtl5=1,
https://bookmeter.com/books/21378385,4297136333,大規模言語モデル入門 = Introduction to Large Language Models,"山田,育矢 鈴木,正敏ソフトウェアエンジニア 山田,康輔 李,凌寒",技術評論社,202308,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BD03194521,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD03194521,,
https://bookmeter.com/books/1857338,4781911463,応用のための関数解析 : その考え方と技法 M2 (SGC books),"吉田,善章,1958-",サイエンス社,200610,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BA78762034,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA78762034,https://mathlib-sophia.opac.jp/opac/Advanced_search/search?isbn=9784781911465&mtl1=1&mtl2=1&mtl3=1&mtl4=1&mtl5=1,
https://bookmeter.com/books/18145693,4274227332,人工知能が俳句を詠む : AI一茶くんの挑戦,"川村,秀憲,1973- 山下,倫央 横山,想一郎",オーム社,202107,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BC08482989,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BC08482989,,
https://bookmeter.com/books/20331354,4274229629,仕事ですぐに使える!DaVinci Resolveによる動画編集,"小寺,信良,1963-",オーム社,202211,Yes,No,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BC18312544,,,
https://bookmeter.com/books/21408778,4764906635,ベイズ最適化 = Bayesian Optimization : 適応的実験計画の基礎と実践,"今村,秀明 松井,孝太",近代科学社,202308,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BD03544113,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD03544113,,
https://bookmeter.com/books/20583369,4274230104,Optunaによるブラックボックス最適化,"佐野,正太郎,ソフトウェアエンジニア 秋葉,拓哉 今村,秀明 太田,健 水野,尚人 ほか",オーム社,202302,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BD00752431,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD00752431,,
https://bookmeter.com/books/19302392,4274227782,スモールデータ解析と機械学習,"藤原,幸一",オーム社,202202,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BC12822785,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BC12822785,,
https://bookmeter.com/books/2983921,4480093583,情報理論,甘利俊一／著,筑摩書房,20110401,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BB05323551,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB05323551,,
https://bookmeter.com/books/13841782,B00IEY7QJM,Not_found_in_OpenBD,Not_found_in_OpenBD,Not_found_in_OpenBD,Not_found_in_OpenBD,No,No,,,,
https://bookmeter.com/books/20625361,4478117764,大学図鑑! 2024,,ダイヤモンド社,202303,No,No,,,,
https://bookmeter.com/books/21602843,4320114981,証明の読み方・考え方〔原著第6版〕 : 数学的思考過程への手引き,DanielSolow／著 西村康一／翻訳 服部久美子／翻訳,共立出版,20231125,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BD04685915,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD04685915,,
https://bookmeter.com/books/21640129,4759823522,殺人は容易ではない : アガサ・クリスティーの法科学,"Valentine,Carla,解剖病理技師 久保,美代子,翻訳家",化学同人,202312,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BD04950459,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD04950459,,
https://bookmeter.com/books/4959520,400006973X,データ解析のための統計モデリング入門 : 一般化線形モデル・階層ベイズモデル・MCMC (確率と情報の科学),"久保,拓弥,1969- 甘利,俊一,1936- 麻生,英樹,1958- 伊庭,幸人,1959-",岩波書店,201205,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BB09194745,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB09194745,,
https://bookmeter.com/books/21539867,4320115511,データ解析のための数理統計入門,久保川達也／著,共立出版,20231012,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BD04282351,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD04282351,,
https://bookmeter.com/books/18462191,4065245532,新しい電気回路 = A New Approach to Electrical Circuits 下,"松澤,昭",講談社,202109,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?isbn=4065245532,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BC09873176,,
https://bookmeter.com/books/17895924,4065232708,新しい電気回路 = A New Approach to Electrical Circuits. 上,"松澤,昭1952-",講談社,202105,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?isbn=4065232708,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BC07276573,,
https://bookmeter.com/books/21353447,4535787654,CGは数学でできている = CG:Your view into math! : 映像数学の展望,"安生,健一",日本評論社,202308,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BD03304969,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD03304969,,
https://bookmeter.com/books/20724405,4044007527,神秘学講義 G124-1 (角川ソフィア文庫),"高橋,巌,1928-2024",KADOKAWA,202303,No,Yes,,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD01231456,,
https://bookmeter.com/books/21439127,4320114949,計算トポロジー入門,"Edelsbrunner,Herbert Harer,John 荒井,迅 竹内,博志",共立出版,202309,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BD03706306,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD03706306,,
https://bookmeter.com/books/566753,4790703428,神秘主義を学ぶ人のために,"久野,昭,1930-",世界思想社,198901,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BN02881402,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BN02881402,,
https://bookmeter.com/books/21581135,4814400004,Pythonではじめるオープンエンドな進化的アルゴリズム : 発散型の機械学習による多様な解の探索,"岡,瑞起 齊藤,拓己,エンジニア 嶋田,健志",オーム社,202310,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BD04318539,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD04318539,,
https://bookmeter.com/books/19720569,4622090511,儀式をゲーム理論で考える : 協調問題、共通知識とは,"Chwe,MichaelSuk-Young,1965- 安田,雪,1963-",みすず書房,202206,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BC15202244,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BC15202244,,
https://bookmeter.com/books/697537,4339026026,アルゴリズムの自動微分と応用 3 (現代非線形科学シリーズ),"久保田,光一,1960- 伊理,正夫,1933-2018",コロナ社,199807,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BA36098157,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA36098157,,
https://bookmeter.com/books/14895729,4041083265,ゴーストリイ・フォークロア = ghostly folklore : 17世紀～20世紀初頭の英国怪異譚,"南条,竹則,1958-",KADOKAWA,202001,Yes,No,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BB2960018X,,,
https://bookmeter.com/books/21587434,4274230899,ゲーム理論からの社会ネットワーク分析 = Social Network Analysis through Game Theory,"藤山,英樹",オーム社,202310,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BD04504034,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD04504034,,
https://bookmeter.com/books/19550006,4906529925,信州の秘境駅・小駅を巡る : 近代化から過疎化への100年旅,"久保田,稔,1960-",川辺書林,202203,No,No,,,,
https://bookmeter.com/books/11106129,4798140996,その理屈、証明できますか? : 正しく命題にたどり着くための手法と思考の学び方,"Velleman,DanielJ.,1954- 神林,靖,1958-",翔泳社,201611,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BB2259476X,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB2259476X,,
https://bookmeter.com/books/21196634,4299042387,クセがスゴい不動産,あなたの理想不動産,宝島社,202306,No,No,,,,
https://bookmeter.com/books/21274353,4802213050,秘境駅で途方に暮れた,"カベルナリア吉田,1965-",イカロス出版,202306,No,No,,,,
https://bookmeter.com/books/21493715,4065332834,中世ヨーロッパの色彩世界 2784 (講談社学術文庫),"徳井,淑子,1949-",講談社,202309,No,Yes,,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD03740097,,
https://bookmeter.com/books/21539305,4320115007,偏微分方程式の計算数理,齊藤宣一／著,共立出版,20231025,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BD04524053,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD04524053,,
https://bookmeter.com/books/18738106,4764906007,ストラング:線形代数とデータサイエンス (世界標準MIT教科書),"Strang,Gilbert 松崎,公紀",近代科学社,202110,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BC10710871,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BC10710871,,
https://bookmeter.com/books/1597282,4798027979,わかる!電子工作の基本100,"遠藤,敏夫,1949-",秀和システム,201012,No,Yes,,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB04134575,,
https://bookmeter.com/books/21571784,4274231089,"機械学習のための確率過程入門 = An Introduction to stochastic processes for machine learning : 確率微分方程式からベイズモデル,拡散モデルまで","内山,祐介",オーム社,202309,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BD04065295,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD04065295,,
https://bookmeter.com/books/21220813,4642084355,古記録入門,"高橋,秀樹,1964-",吉川弘文館,202307,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BD0276166X,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD0276166X,,
https://bookmeter.com/books/2846911,0071752064,Practice Makes Perfect English Articles and Determiners Up Close (Practice Makes Perfect Series),Mark Lester,McGraw-Hill Education,2013-08-07,No,No,,,,
https://bookmeter.com/books/13120346,4791109880,発達障害の精神病理 1,"鈴木,国文,1952- 内海,健,1955- 清水,光恵,1967-",星和書店,201809,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?isbn=4791109880,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB26903571,,
https://bookmeter.com/books/21327330,4791111168,発達障害の精神病理 4,"内海,健,1955- 兼本,浩祐,1957-",星和書店,202306,Yes,No,https://www.lib.sophia.ac.jp/opac/opac_openurl?isbn=4791111168,,,
https://bookmeter.com/books/10030996,4260024086,自閉症スペクトラムの精神病理 : 星をつぐ人たちのために,"内海,健,1955-",医学書院,201511,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BB20254148,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB20254148,,
https://bookmeter.com/books/489797,4480056599,読み書きの技法 / ちくま新書,"小河原, 誠, 1947-,小河原誠 著",筑摩書房,"Tue, 30 Jul 1996 09:00:00 +0900",No,No,,,,
https://bookmeter.com/books/5291574,448009489X,『日本文学史序説』補講,加藤周一／著,筑摩書房,20120901,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BB10128544,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB10128544,,
https://bookmeter.com/books/433390,4480084886,日本文学史序説　（下）,加藤周一／著,筑摩書房,19990401,No,Yes,,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA41078658,,
https://bookmeter.com/books/531578,4480084878,日本文学史序説　（上）,加藤周一／著,筑摩書房,19990401,No,Yes,,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA41078658,,
https://bookmeter.com/books/11028375,4320124006,ENIAC : 現代計算技術のフロンティア,"Haigh,Thomas,1972- Priestley,PeterMark Rope,Crispin ほか",共立出版,201606,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BB21398369,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB21398369,,
https://bookmeter.com/books/21384753,4002710807,検証ナチスは「良いこと」もしたのか? No.1080 (岩波ブックレット),"小野寺,拓也,1975- 田野,大輔,1970-",岩波書店,202307,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BD02875057,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD02875057,,
https://bookmeter.com/books/21433323,450246371X,デジタル技術の進展と会計情報,"奥村,雅史",中央経済グループパブリッシング (発売),202307,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BD02940217,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD02940217,,
https://bookmeter.com/books/13738905,4309416845,日本の偽書 ふ19-1 (河出文庫),"藤原,明,1958-",河出書房新社,201905,No,No,,,,
https://bookmeter.com/books/21381234,4798179809,なっとく!関数型プログラミング : 関数型プログラミングの基本概念の全容を把握し活用したい開発者に,"Płachta,Michał クイープ",翔泳社,202308,No,No,,,,
https://bookmeter.com/books/21514542,1837639965,Architecture and Design of the Linux Storage Stack: Gain a deep understanding of the Linux storage landscape and its well-coordinated layers,Muhammad Umer,Packt Publishing,2023-07-28,No,No,,,,
https://bookmeter.com/books/7842400,4102184716,ケプラー予想 : 四百年の難問が解けるまで シ-38-12 (新潮文庫),"Szpiro,George,1950- 青木,薫,1956-",新潮社,201401,No,Yes,,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB14436537,,
https://bookmeter.com/books/590348,4764903881,コンピュータ・ジオメトリ : 計算幾何学:アルゴリズムと応用,"Berg, Mark de,Cheong, Otfried,Kreveld, Marc van,浅野, 哲夫, 1949-,M.ドバーグ, O.チョン, M.ファン・クリベルド, M.オーバマーズ 著,浅野哲夫 訳",近代科学社,"Fri, 26 Mar 2010 00:14:09 +0900",Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BB01245591,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB01245591,,
https://bookmeter.com/books/21487408,4320094700,なぜ壁のシミが顔に見えるのか : パレイドリアとアニマシーの認知心理学 10 (越境する認知科学),日本認知科学会／編集 高橋康介／著,共立出版,20230912,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BD03747314,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BD03747314,,
