bookmeter_url,isbn_or_asin,book_title,author,publisher,published_date,exist_in_Sophia,exist_in_UTokyo,sophia_opac,utokyo_opac,sophia_mathlib_opac,description
https://bookmeter.com/books/233027,4254117884,応用に役立つ50の最適化問題 3 (シリーズ応用最適化),"藤澤,克樹 梅谷,俊治 久保,幹雄,1963- 田村,明久,1961- 松井,知己,1962-",朝倉書店,200908,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BA91136235,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA91136235,https://mathlib-sophia.opac.jp/opac/Advanced_search/search?isbn=9784254117882&mtl1=1&mtl2=1&mtl3=1&mtl4=1&mtl5=1,
https://bookmeter.com/books/2311927,4254117892,ネットワーク最適化とアルゴリズム 4 (シリーズ応用最適化),"繁野,麻衣子 久保,幹雄,1963- 田村,明久,1961- 松井,知己,1962-",朝倉書店,201010,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BB0349486X,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB0349486X,,
https://bookmeter.com/books/2626933,4901683349,工学基礎最適化とその応用 TKM-A4 (新・工科系の数学),"矢部,博,1955-",サイエンス社,200603,Yes,Yes,,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA76209140,https://mathlib-sophia.opac.jp/opac/Advanced_search/search?isbn=9784901683340&mtl1=1&mtl2=1&mtl3=1&mtl4=1&mtl5=1,
https://bookmeter.com/books/503537,489100455X,コードコンプリート : 完全なプログラミングを目指して : マイクロソフト公式 上,"McConnell,Steve クイープ",日経BP出版センター,200503,No,Yes,,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA7176045X,,
https://bookmeter.com/books/387156,4915851249,パターン識別,"Duda,RichardO Hart,PeterElliot,1941- Stork,DavidG ほか",新技術コミュニケーションズ,200107,No,Yes,,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA82243278,,
https://bookmeter.com/books/85593,4431709916,近似アルゴリズム,"Vazirani,VijayV 浅野,孝夫,1949-",シュプリンガー・フェアラーク東京,200211,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BA59484681,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA59484681,,
https://bookmeter.com/books/85588,4431711821,計算困難問題に対するアルゴリズム理論 : 組合せ最適化・ランダマイゼーション・近似・ヒューリスティクス,"Hromkovič,Juraj 和田,幸一,1956- 増澤,利光,1959- 元木,光雄",シュプリンガー・フェアラーク東京,200512,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BA7477282X,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA7477282X,https://mathlib-sophia.opac.jp/opac/Advanced_search/search?isbn=9784431711827&mtl1=1&mtl2=1&mtl3=1&mtl4=1&mtl5=1,
https://bookmeter.com/books/575269,4274065979,ハッカーと画家 : コンピュータ時代の創造者たち,"Graham,Paul,1964- 川合,史朗",オーム社,200501,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BA70640882,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA70640882,,
https://bookmeter.com/books/62593,4254127294,文化を計る : 文化計量学序説 5 (シリーズ<データの科学>),"村上,征勝,1945-",朝倉書店,200212,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?isbn=4254127294,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA59956882,,
https://bookmeter.com/books/362188,4062581485,中国人郵便配達問題=コンピュータサイエンス最大の難関 148 (講談社選書メチエ),"西野,哲朗,1959-",講談社,199901,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BA39400554,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA39400554,,
https://bookmeter.com/books/621479,4254126468,真贋の科学 : 計量文献学入門 6 (行動計量学シリーズ),"村上,征勝,1945-",朝倉書店,199409,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BN11337420,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BN11337420,,
https://bookmeter.com/books/12582064,4065020468,方程式のガロア群 : 深遠な解の仕組みを理解する B-2046 (ブルーバックス),"金,重明,1956-",講談社,201801,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BB25275520,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB25275520,,
https://bookmeter.com/books/1874810,4130613057,スペクトル法による数値計算入門,石岡圭一／著,東京大学出版会,20041101,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BA69604473,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA69604473,,
https://bookmeter.com/books/9440782,4791768515,コンピュータは数学者になれるのか? : 数学基礎論から証明とプログラムの理論へ,"照井,一成,1971-",青土社,201503,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BB18264240,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB18264240,,
https://bookmeter.com/books/440835,412101278X,カーマーカー特許とソフトウェア : 数学は特許になるか (中公新書),"今野,浩,1940-",中央公論社,199512,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BN13638530,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BN13638530,,
https://bookmeter.com/books/211996,479520098X,凸解析と最適化理論 5 (数理情報科学シリーズ),"田中,謙輔,1933-2000",牧野書店,199409,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BN11275254,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BN11275254,,
https://bookmeter.com/books/12472177,4908686033,Goならわかるシステムプログラミング,"渋川, よしき,渋川よしき 著",ラムダノート,"Tue, 12 Jun 2018 02:58:39 +0900",No,Yes,,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BC07866544,,
https://bookmeter.com/books/1204219,4621033689,いかにして問題をとくか,,,,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BA68198479,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BN01453458,,
https://bookmeter.com/books/8390489,0521617936,Introduction to Clustering Large and High-Dimensional Data,Jacob Kogan,Cambridge University Press,2006-11-13,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?isbn=0521617936,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA80259787,,
https://bookmeter.com/books/11986521,4798148814,暗号技術のすべて = CIPHER and CODE : ALGORITHMS FOR SECURE SYSTEMS,"IPUSIRON,1979-",翔泳社,201708,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BB24183063,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB24183063,,
https://bookmeter.com/books/184483,4431710256,暗号と確率的アルゴリズム入門 : 数学理論と応用,"Delfs,Hans Knebl,Helmut 林,芳樹,1954-",シュプリンガー・フェアラーク東京,200312,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BA65253537,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA65253537,,
https://bookmeter.com/books/250848,4781912141,C言語による計算の理論 4 (Computer science library),"鹿島,亮",サイエンス社,200810,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BA87291019,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA87291019,,
https://bookmeter.com/books/19467687,4296111914,電子工作パーツ制御完全攻略 : ラズパイ自由自在,"松岡,貴志 日経BP",日経BPマーケティング (発売),202203,No,No,,,,
https://bookmeter.com/books/4038691,476490392X,ゲームとパズルの計算量,"Hearn,RobertA Demaine,ErikD 上原,隆平",近代科学社,201108,No,Yes,,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BB06647592,,
https://bookmeter.com/books/11674018,4109100798,ザ・コレクター : 中世彩飾写本蒐集物語り,"内藤, 裕史, 1932-,内藤裕史 著","新潮社図書編集室,新潮社 (発売)","Mon, 29 May 2017 23:00:04 +0900",Yes,No,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BB2340184X,,,
https://bookmeter.com/books/479694,4480081216,レポートの組み立て方,木下是雄／著,筑摩書房,19940101,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BN10409559,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BN10409559,,
https://bookmeter.com/books/267675,4003111729,幕末維新パリ見聞記 : 成島柳北「航西日乗」・栗本鋤雲「暁窓追録」 31-117-2 (岩波文庫),"成島,柳北,1837-1884 栗本,鋤雲,1822-1897 井田,進也,1938-2016",岩波書店,200910,Yes,Yes,https://www.lib.sophia.ac.jp/opac/opac_openurl?ncid=BA91686382,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA91686382,,
https://bookmeter.com/books/373685,4061594516,コーヒー・ハウス : 18世紀ロンドン、都市の生活史 (講談社学術文庫),"小林,章夫,1949-2021",講談社,200010,No,Yes,,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BA48621995,,
https://bookmeter.com/books/5015142,0062720171,"Amo, Amas, Amat and More (Hudson Group Books)",Eugene H. Ehrlich,Harper & Row,1985-01-01,No,No,,,,
https://bookmeter.com/books/21704883,4309229115,山の怪奇百物語,山村民俗の会,河出書房新社,202401,No,No,,,,
https://bookmeter.com/books/21749861,B0CQ5489H7,Not_found_in_OpenBD,Not_found_in_OpenBD,Not_found_in_OpenBD,Not_found_in_OpenBD,No,No,,,,
https://bookmeter.com/books/14776852,4047358533,クトゥルフの呼び声 = THE CALL OF CTHULHU : ラヴクラフト傑作集 (BEAM COMIX),"Lovecraft,HowardPhillips,1890-1937 田邊,剛,1975-",KADOKAWA,201912,No,No,,,,
https://bookmeter.com/books/11172747,4047283169,狂気の山脈にて = AT THE MOUNTAINS OF MADNESS : ラヴクラフト傑作集 1 (BEAM COMIX),"田邊,剛,1975-",KADOKAWA,201610,No,No,,,,
https://bookmeter.com/books/13361204,404735483X,時を超える影 : ラヴクラフト傑作集 2 (BEAM COMIX),"Lovecraft,HowardPhillips,1890-1937 田邊,剛,1975-",KADOKAWA,201901,No,No,,,,
https://bookmeter.com/books/12979928,4047352888,時を超える影 : ラヴクラフト傑作集 1 (BEAM COMIX),"Lovecraft,HowardPhillips,1890-1937 田邊,剛,1975-",KADOKAWA,201808,No,No,,,,
https://bookmeter.com/books/10537234,4047308382,闇に這う者 = THE HAUNTER OF THE DARK : ラヴクラフト傑作集 (BEAM COMIX),"田邊,剛,1975-",KADOKAWA,201604,No,No,,,,
https://bookmeter.com/books/9861363,4047308048,異世界の色彩 = THE COLOUR OUT OF SPACE : ラヴクラフト傑作集 (BEAM COMIX),"田邊,剛,1975-",KADOKAWA,201510,No,No,,,,
https://bookmeter.com/books/8224144,4047299111,魔犬 = THE HOUND and Other Stories : ラヴクラフト傑作集 (BEAM COMIX),"田邊,剛,1975-",KADOKAWA,201409,No,No,,,,
https://bookmeter.com/books/19894191,4297129728,ゲームから学ぶAI : 環境シミュレータ×深層強化学習で広がる世界 (Tech×Books plus),"西田,圭介,1976-",技術評論社,202208,No,Yes,,https://opac.dl.itc.u-tokyo.ac.jp/opac/opac_openurl?ncid=BC1599233X,,
